epoch,learning_rate,loss,precision,recall,val_loss,val_precision,val_recall
0,9.999999747378752e-05,0.4936545193195343,0.7644452452659607,0.9326058626174927,0.8043476939201355,0.23828639090061188,0.965038001537323
1,9.999999747378752e-05,0.3859972357749939,0.8520938754081726,0.9195608496665955,0.4561452567577362,0.3791157007217407,0.915829062461853
2,9.999999747378752e-05,0.3648647964000702,0.8683199286460876,0.9160553812980652,0.617023766040802,0.2835571765899658,0.9503539800643921
3,9.999999747378752e-05,0.31635791063308716,0.8858071565628052,0.92855304479599,0.36086273193359375,0.4523901045322418,0.8238790035247803
4,9.999999747378752e-05,0.33560892939567566,0.8749966025352478,0.9242454767227173,0.559199333190918,0.3089776337146759,0.9277161359786987
5,9.999999747378752e-05,0.3129807114601135,0.88331538438797,0.9381504058837891,0.4976126253604889,0.3586522042751312,0.9331352114677429
6,4.999999873689376e-05,0.30720141530036926,0.8835046291351318,0.9344097971916199,0.43168145418167114,0.39200183749198914,0.8970369696617126
7,4.999999873689376e-05,0.2926916182041168,0.8981282711029053,0.9398383498191833,0.46846726536750793,0.3609992265701294,0.9321737885475159
8,2.499999936844688e-05,0.27969080209732056,0.8978127241134644,0.934919536113739,0.45883890986442566,0.36136648058891296,0.9070011377334595
