time_utc,backbone_probability,saocp_threshold,static_threshold,catalog_active,static_point_label,saocp_point_label
2014-06-30 02:01:51.608,0.8233497143,0.5114597678,0.82,1,1,1
2014-06-30 02:03:30.177,0.8269310594,0.5114597678,0.82,1,1,1
2014-06-30 02:05:10.286,0.8266409636,0.5114597678,0.82,1,1,1
2014-06-30 02:06:43.518,0.8216888309,0.5114597678,0.82,1,1,1
2014-06-30 02:08:24.345,0.8121051788,0.5114597678,0.82,1,0,1
2014-06-30 02:10:09.896,0.7809814215,0.5114597678,0.82,1,0,1
2014-06-30 02:11:48.465,0.8331016302,0.5114597678,0.82,1,1,1
2014-06-30 02:13:20.191,0.8527462482,0.5114597678,0.82,1,1,1
2014-06-30 02:15:02.522,0.8609529734,0.5114597678,0.82,1,1,1
2014-06-30 02:16:44.171,0.8626864552,0.5114597678,0.82,1,1,1
2014-06-30 02:18:22.741,0.8605754375,0.5114597678,0.82,1,1,1
2014-06-30 02:19:55.149,0.8569201231,0.5114597678,0.82,1,1,1
2014-06-30 02:21:39.878,0.8540774584,0.5114597678,0.82,1,1,1
2014-06-30 02:23:11.464,0.8543724418,0.5114597678,0.82,1,1,1
2014-06-30 02:24:57.016,0.8576434851,0.5114597678,0.82,1,1,1
2014-06-30 02:26:35.586,0.8634208441,0.5114597678,0.82,1,1,1
2014-06-30 02:28:10.392,0.8699086905,0.5114597678,0.82,1,1,1
2014-06-30 02:29:45.023,0.8765861988,0.5114597678,0.82,1,1,1
2014-06-30 02:31:28.212,0.8833091259,0.5114597678,0.82,1,1,1
2014-06-30 02:33:09.862,0.889508307,0.5114597678,0.82,1,1,1
2014-06-30 02:34:42.270,0.8947706223,0.5114597678,0.82,1,1,1
2014-06-30 02:36:26.999,0.8986983895,0.5114597678,0.82,1,1,1
2014-06-30 02:37:59.409,0.9011294842,0.5114597678,0.82,1,1,1
2014-06-30 02:39:37.977,0.9023017883,0.5114597678,0.82,1,1,1
2014-06-30 02:41:22.707,0.9022660851,0.5114597678,0.82,1,1,1
2014-06-30 02:43:00.454,0.9014443159,0.5114597678,0.82,1,1,1
2014-06-30 02:44:39.021,0.9004229307,0.5114597678,0.82,1,1,1
2014-06-30 02:46:10.713,0.8996373415,0.5114597678,0.82,1,1,1
2014-06-30 02:47:53.080,0.8994828463,0.5114597678,0.82,1,1,1
2014-06-30 02:49:34.728,0.8998738527,0.5114597678,0.82,1,1,1
2014-06-30 02:51:13.297,0.9001251459,0.5114597678,0.82,1,1,1
2014-06-30 02:52:51.868,0.8992346525,0.5114597678,0.82,1,1,1
2014-06-30 02:54:30.435,0.8963156939,0.5114597678,0.82,1,1,1
2014-06-30 02:56:09.005,0.8905878067,0.5114597678,0.82,1,1,1
2014-06-30 02:57:47.574,0.8817478418,0.5114597678,0.82,1,1,1
2014-06-30 02:59:26.143,0.8690937161,0.5114597678,0.82,1,1,1
2014-06-30 03:01:04.711,0.8531892896,0.5114597678,0.82,1,1,1
2014-06-30 03:02:35.581,0.7662918568,0.551920712,0.82,1,0,1
2014-06-30 03:04:18.770,0.8055418134,0.551920712,0.82,1,0,1
2014-06-30 03:06:00.418,0.8224221468,0.551920712,0.82,1,1,1
2014-06-30 03:07:38.989,0.8351429701,0.551920712,0.82,1,1,1
2014-06-30 03:09:16.016,0.8491975069,0.551920712,0.82,1,1,1
2014-06-30 03:10:56.126,0.8648625612,0.551920712,0.82,1,1,1
2014-06-30 03:12:34.694,0.8795993328,0.551920712,0.82,1,1,1
2014-06-30 03:14:13.264,0.8921977878,0.551920712,0.82,1,1,1
2014-06-30 03:15:51.832,0.9023519158,0.551920712,0.82,1,1,1
2014-06-30 03:17:30.402,0.910360992,0.551920712,0.82,1,1,1
2014-06-30 03:19:01.270,0.9169054031,0.551920712,0.82,1,1,1
2014-06-30 03:20:44.460,0.9220061302,0.551920712,0.82,1,1,1
2014-06-30 03:22:26.108,0.9258024096,0.551920712,0.82,1,1,1
2014-06-30 03:24:04.678,0.9281340837,0.551920712,0.82,1,1,1
2014-06-30 03:25:43.249,0.929230392,0.551920712,0.82,1,1,1
2014-06-30 03:27:21.816,0.9294792414,0.551920712,0.82,1,1,1
2014-06-30 03:29:00.386,0.9292730689,0.551920712,0.82,1,1,1
2014-06-30 03:30:37.415,0.9289344549,0.551920712,0.82,1,1,1
2014-06-30 03:32:17.524,0.9285185337,0.551920712,0.82,1,1,1
2014-06-30 03:33:53.012,0.9279069304,0.551920712,0.82,1,1,1
2014-06-30 03:35:23.881,0.9267306328,0.551920712,0.82,1,1,1
2014-06-30 03:37:07.070,0.9248540401,0.551920712,0.82,1,1,1
2014-06-30 03:38:45.674,0.9219126105,0.551920712,0.82,1,1,1
2014-06-30 03:40:25.785,0.9180577993,0.551920712,0.82,1,1,1
2014-06-30 03:42:05.857,0.9134933949,0.551920712,0.82,1,1,1
2014-06-30 03:43:38.266,0.9084262848,0.551920712,0.82,1,1,1
2014-06-30 03:45:19.951,0.9027098417,0.551920712,0.82,1,1,1
2014-06-30 03:47:01.564,0.8959161043,0.551920712,0.82,1,1,1
2014-06-30 03:48:40.134,0.8875101805,0.551920712,0.82,1,1,1
2014-06-30 03:50:18.703,0.876850605,0.551920712,0.82,1,1,1
2014-06-30 03:51:49.711,0.8634793758,0.551920712,0.82,1,1,1
2014-06-30 03:53:32.760,0.8473501205,0.551920712,0.82,1,1,1
2014-06-30 03:55:14.412,0.7621892691,0.551920712,0.82,1,0,1
2014-06-30 03:56:52.979,0.8038092852,0.551920712,0.82,1,0,1
2014-06-30 03:58:31.549,0.82273072,0.551920712,0.82,1,1,1
2014-06-30 04:00:12.516,0.833878696,0.551920712,0.82,1,1,1
2014-06-30 04:01:49.509,0.8427459002,0.551920712,0.82,1,1,1
2014-06-30 04:03:21.095,0.8504180312,0.551920712,0.82,1,1,1
2014-06-30 04:08:15.403,0.8557291627,0.551920712,0.82,1,1,1
2014-06-30 04:09:58.452,0.8597585559,0.551920712,0.82,1,1,1
2014-06-30 04:11:34.763,0.8623081446,0.551920712,0.82,1,1,1
2014-06-30 04:13:10.252,0.8649942875,0.551920712,0.82,1,1,1
2014-06-30 04:14:47.999,0.8698832393,0.551920712,0.82,1,1,1
2014-06-30 04:16:33.550,0.8785067797,0.551920712,0.82,1,1,1
2014-06-30 04:18:05.137,0.8895273209,0.551920712,0.82,1,1,1
2014-06-30 04:19:46.927,0.9006682038,0.551920712,0.82,1,1,1
2014-06-30 04:21:25.355,0.9097583294,0.551920712,0.82,1,1,1
2014-06-30 04:23:07.005,0.9168021679,0.551920712,0.82,1,1,1
2014-06-30 04:24:37.874,0.9220129251,0.551920712,0.82,1,1,1
2014-06-30 04:26:25.682,0.9260969162,0.551920712,0.82,1,1,1
2014-06-30 04:28:01.172,0.9293212891,0.551920712,0.82,1,1,1
2014-06-30 04:29:39.741,0.9319904447,0.551920712,0.82,1,1,1
2014-06-30 04:31:18.310,0.9342234135,0.551920712,0.82,1,1,1
2014-06-30 04:32:55.338,0.9357955456,0.551920712,0.82,1,1,1
2014-06-30 04:34:36.988,0.9366500378,0.551920712,0.82,1,1,1
2014-06-30 04:36:12.513,0.9367165565,0.551920712,0.82,1,1,1
2014-06-30 04:37:54.126,0.9360554814,0.551920712,0.82,1,1,1
2014-06-30 04:39:32.695,0.9346089363,0.551920712,0.82,1,1,1
2014-06-30 04:41:03.566,0.9324076176,0.551920712,0.82,1,1,1
2014-06-30 04:42:43.673,0.9287843704,0.551920712,0.82,1,1,1
2014-06-30 04:44:25.322,0.9230418205,0.551920712,0.82,1,1,1
2014-06-30 04:46:03.892,0.9144950509,0.551920712,0.82,1,1,1
2014-06-30 04:47:42.460,0.9019864202,0.551920712,0.82,1,1,1
2014-06-30 04:49:24.111,0.8852248192,0.551920712,0.82,1,1,1
2014-06-30 04:50:56.519,0.7682908773,0.6137102842,0.82,1,0,1
2014-06-30 04:52:38.167,0.8037394881,0.6137102842,0.82,1,0,1
2014-06-30 04:54:16.056,0.8193559647,0.6137102842,0.82,1,0,1
2014-06-30 04:55:55.447,0.8300799131,0.6137102842,0.82,1,1,1
2014-06-30 04:57:29.253,0.8404635787,0.6137102842,0.82,1,1,1
2014-06-30 04:59:09.365,0.8508454561,0.6137102842,0.82,1,1,1
2014-06-30 05:00:49.650,0.859490335,0.6137102842,0.82,1,1,1
2014-06-30 05:02:29.583,0.8661754131,0.6137102842,0.82,1,1,1
2014-06-30 05:04:08.152,0.871173203,0.6137102842,0.82,1,1,1
2014-06-30 05:05:49.802,0.8744953871,0.6137102842,0.82,1,1,1
2014-06-30 05:07:25.431,0.8777492046,0.6137102842,0.82,1,1,1
2014-06-30 05:09:05.400,0.8816156387,0.6137102842,0.82,1,1,1
2014-06-30 05:10:42.429,0.8867947459,0.6137102842,0.82,1,1,1
2014-06-30 05:12:21.138,0.8928147554,0.6137102842,0.82,1,1,1
2014-06-30 05:13:53.408,0.8984558582,0.6137102842,0.82,1,1,1
2014-06-30 05:15:41.216,0.9033118486,0.6137102842,0.82,1,1,1
2014-06-30 05:17:16.705,0.9070694447,0.6137102842,0.82,1,1,1
2014-06-30 05:18:54.146,0.9097241163,0.6137102842,0.82,1,1,1
2014-06-30 05:20:33.843,0.9122825861,0.6137102842,0.82,1,1,1
2014-06-30 05:22:12.412,0.9149153233,0.6137102842,0.82,1,1,1
2014-06-30 05:23:50.982,0.9173864126,0.6137102842,0.82,1,1,1
2014-06-30 05:25:29.550,0.9190481901,0.6137102842,0.82,1,1,1
2014-06-30 05:27:08.121,0.9195159674,0.6137102842,0.82,1,1,1
2014-06-30 05:28:46.689,0.9187386036,0.6137102842,0.82,1,1,1
2014-06-30 05:30:20.638,0.9172884226,0.6137102842,0.82,1,1,1
2014-06-30 05:32:00.748,0.9155849814,0.6137102842,0.82,1,1,1
2014-06-30 05:33:45.478,0.9138452411,0.6137102842,0.82,1,1,1
2014-06-30 05:35:21.001,0.9113680124,0.6137102842,0.82,1,1,1
2014-06-30 05:36:59.535,0.9071071148,0.6137102842,0.82,1,1,1
2014-06-30 05:38:41.220,0.9002996087,0.6137102842,0.82,1,1,1
2014-06-30 05:40:16.708,0.8899013996,0.6137102842,0.82,1,1,1
2014-06-30 05:41:55.242,0.8754371405,0.6137102842,0.82,1,1,1
2014-06-30 05:43:33.812,0.8039488196,0.6137102842,0.82,1,0,1
2014-06-30 05:45:12.380,0.8545970917,0.6137102842,0.82,1,1,1
2014-06-30 05:46:46.330,0.8731694221,0.6137102842,0.82,1,1,1
2014-06-30 05:48:26.439,0.88207829,0.6137102842,0.82,1,1,1
2014-06-30 05:50:08.087,0.8868822455,0.6137102842,0.82,1,1,1
2014-06-30 05:51:49.773,0.8893454075,0.6137102842,0.82,1,1,1
2014-06-30 05:53:25.226,0.8905528188,0.6137102842,0.82,1,1,1
2014-06-30 05:55:03.796,0.8917056322,0.6137102842,0.82,1,1,1
2014-06-30 05:56:45.445,0.8928463459,0.6137102842,0.82,1,1,1
2014-06-30 05:58:20.970,0.8937445879,0.6137102842,0.82,1,1,1
2014-06-30 06:00:02.583,0.8939347267,0.6137102842,0.82,1,1,1
2014-06-30 06:01:41.187,0.8932667971,0.6137102842,0.82,1,1,1
2014-06-30 06:03:12.058,0.8919607401,0.6137102842,0.82,1,1,1
2014-06-30 06:04:52.166,0.8905457258,0.6137102842,0.82,1,1,1
2014-06-30 06:06:33.781,0.889590323,0.6137102842,0.82,1,1,1
2014-06-30 06:08:12.349,0.8894151449,0.6137102842,0.82,1,1,1
2014-06-30 06:09:50.917,0.8909529448,0.6137102842,0.82,1,1,1
2014-06-30 06:11:29.488,0.8938570023,0.6137102842,0.82,1,1,1
2014-06-30 06:13:08.056,0.8977469206,0.6137102842,0.82,1,1,1
2014-06-30 06:14:46.625,0.9017118812,0.6137102842,0.82,1,1,1
2014-06-30 06:16:25.230,0.905156374,0.6137102842,0.82,1,1,1
2014-06-30 06:18:03.800,0.9077048302,0.6137102842,0.82,1,1,1
2014-06-30 06:19:36.208,0.9099937677,0.6137102842,0.82,1,1,1
2014-06-30 06:21:17.857,0.9123566151,0.6137102842,0.82,1,1,1
2014-06-30 06:22:59.507,0.9148907661,0.6137102842,0.82,1,1,1
2014-06-30 06:24:38.076,0.9173009992,0.6137102842,0.82,1,1,1
2014-06-30 06:26:16.646,0.9185651541,0.6137102842,0.82,1,1,1
2014-06-30 06:27:55.179,0.917604506,0.6137102842,0.82,1,1,1
2014-06-30 06:29:33.748,0.9134063125,0.6137102842,0.82,1,1,1
2014-06-30 06:31:12.353,0.9055985212,0.6137102842,0.82,1,1,1
2014-06-30 06:32:50.886,0.8937336206,0.6137102842,0.82,1,1,1
2014-06-30 06:34:29.492,0.8781210184,0.6137102842,0.82,1,1,1
2014-06-30 06:36:01.900,0.7977590561,0.6789377928,0.82,1,0,1
2014-06-30 06:37:43.550,0.8477956057,0.6789377928,0.82,1,1,1
2014-06-30 06:39:25.199,0.8665044308,0.6789377928,0.82,1,1,1
2014-06-30 06:41:03.767,0.8761118054,0.6789377928,0.82,1,1,1
2014-06-30 06:42:43.335,0.8821505904,0.6789377928,0.82,1,1,1
2014-06-30 06:44:20.906,0.8873869777,0.6789377928,0.82,1,1,1
2014-06-30 06:45:59.476,0.8929632306,0.6789377928,0.82,1,1,1
2014-06-30 06:47:38.044,0.8992985487,0.6789377928,0.82,1,1,1
2014-06-30 06:49:13.498,0.9058158994,0.6789377928,0.82,1,1,1
2014-06-30 06:50:52.068,0.9114143848,0.6789377928,0.82,1,1,1
2014-06-30 06:52:26.015,0.9150066376,0.6789377928,0.82,1,1,1
2014-06-30 06:54:12.287,0.9159018993,0.6789377928,0.82,1,1,1
2014-06-30 06:55:47.916,0.9135037661,0.6789377928,0.82,1,1,1
2014-06-30 06:57:26.343,0.9082031846,0.6789377928,0.82,1,1,1
2014-06-30 06:59:05.054,0.9007315636,0.6789377928,0.82,1,1,1
2014-06-30 07:00:43.517,0.8925871849,0.6789377928,0.82,1,1,1
2014-06-30 07:02:22.050,0.8858960867,0.6789377928,0.82,1,1,1
2014-06-30 07:04:03.701,0.8815802336,0.6789377928,0.82,1,1,1
2014-06-30 07:05:36.146,0.8794410825,0.6789377928,0.82,1,1,1
2014-06-30 07:07:23.919,0.8784285188,0.6789377928,0.82,1,1,1
2014-06-30 07:08:51.847,0.8768038154,0.6789377928,0.82,1,1,1
2014-06-30 07:10:37.978,0.8745113611,0.6789377928,0.82,1,1,1
2014-06-30 07:12:13.466,0.8715867996,0.6789377928,0.82,1,1,1
2014-06-30 07:13:52.072,0.8684864044,0.6789377928,0.82,1,1,1
2014-06-30 07:15:30.605,0.8656697273,0.6789377928,0.82,1,1,1
2014-06-30 07:17:09.173,0.8633269668,0.6789377928,0.82,1,1,1
2014-06-30 07:18:47.744,0.8601236343,0.6789377928,0.82,1,1,1
2014-06-30 07:20:26.455,0.855246067,0.6789377928,0.82,1,1,1
2014-06-30 07:22:04.917,0.8475571871,0.6789377928,0.82,1,1,1
2014-06-30 07:23:43.451,0.83624053,0.6789377928,0.82,1,1,1
