time_utc,backbone_probability,saocp_threshold,static_threshold,catalog_active,static_point_label,saocp_point_label
2014-06-29 08:47:11.609,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:48:51.861,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:50:33.369,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:52:11.937,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:53:52.048,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:55:29.076,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:57:07.611,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 08:58:46.214,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:00:26.324,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:02:04.894,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:03:37.302,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:05:25.113,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:07:00.601,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:08:37.632,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:10:17.738,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:11:56.308,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:13:33.480,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:15:12.046,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:16:50.617,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:18:29.046,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:19:59.914,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:21:40.164,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:23:21.812,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:25:00.382,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:26:38.953,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:28:17.519,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:29:56.093,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:31:34.660,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:33:13.226,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:34:51.800,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:36:24.207,0.4962117672,0.7200843096,0.9,0,0,0
2014-06-29 09:38:12.015,0.4962117672,0.7200843096,0.9,0,0,0
