epoch,learning_rate,loss,precision,recall,val_loss,val_precision,val_recall
0,9.999999747378752e-05,0.5512624382972717,0.707188606262207,0.9571215510368347,0.9240532517433167,0.2359088957309723,0.9785857796669006
1,9.999999747378752e-05,0.41145050525665283,0.8585732579231262,0.8813972473144531,0.6575687527656555,0.2803894579410553,0.9665238857269287
2,9.999999747378752e-05,0.3690040111541748,0.8627244830131531,0.9170786142349243,0.45330312848091125,0.39976978302001953,0.8802552223205566
3,9.999999747378752e-05,0.36895114183425903,0.8612383604049683,0.9136227965354919,0.42719730734825134,0.3826121985912323,0.9143431782722473
4,9.999999747378752e-05,0.35200440883636475,0.8635129332542419,0.9319685697555542,0.44958892464637756,0.3671964704990387,0.9228214025497437
5,9.999999747378752e-05,0.3347707688808441,0.8666952252388,0.9355761408805847,0.7064961791038513,0.2449919879436493,0.9759636521339417
6,4.999999873689376e-05,0.34179410338401794,0.8665896654129028,0.9248701930046082,0.5267686247825623,0.3245730996131897,0.9369810223579407
7,4.999999873689376e-05,0.28949153423309326,0.9027180671691895,0.9290539026260376,0.5134686231613159,0.3345654010772705,0.949392557144165
8,2.499999936844688e-05,0.3058885633945465,0.8886920213699341,0.9334843158721924,0.5096464157104492,0.3270772695541382,0.9413512945175171
