epoch,learning_rate,loss,precision,recall,val_loss,val_precision,val_recall
0,9.999999747378752e-05,0.6291531920433044,0.657300591468811,0.9693158864974976,0.8903174996376038,0.13144531846046448,1.0
1,9.999999747378752e-05,0.4845605194568634,0.7720566391944885,0.8940801620483398,0.8578537702560425,0.24706335365772247,0.952276885509491
2,9.999999747378752e-05,0.382935106754303,0.861711323261261,0.9077581167221069,0.5677205324172974,0.3246292173862457,0.9431867599487305
3,9.999999747378752e-05,0.37867748737335205,0.8587239980697632,0.9015149474143982,0.4230901300907135,0.43219101428985596,0.8796433806419373
4,9.999999747378752e-05,0.4122636318206787,0.8437392115592957,0.8907608389854431,0.4495792090892792,0.40421417355537415,0.8769338130950928
5,9.999999747378752e-05,0.3571784198284149,0.8627451062202454,0.9186305999755859,0.4867132604122162,0.35722875595092773,0.9347084760665894
6,4.999999873689376e-05,0.3539157211780548,0.8691609501838684,0.9185305237770081,0.6187911033630371,0.2845320403575897,0.9526265263557434
7,4.999999873689376e-05,0.34433555603027344,0.8704144358634949,0.9164456725120544,0.5484366416931152,0.31613510847091675,0.9382920861244202
8,2.499999936844688e-05,0.3417951464653015,0.8673904538154602,0.9229030013084412,0.527113676071167,0.33872297406196594,0.933834433555603
